0.4866882941335496 : k=  2, dist=euclidean, kernel=tricube 
0.4866882941335496 : k=  2, dist=euclidean, kernel=triangular
0.4866882941335496 : k=  2, dist=euclidean, kernel=quartic 
0.4866882941335496 : k=  2, dist=euclidean, kernel=epanechnikov
0.4866882941335496 : k=  2, dist=euclidean, kernel=cosine  
0.4866882941335496 : k=  1, dist=euclidean, kernel=uniform 
0.4866882941335496 : k=  1, dist=euclidean, kernel=triweight
0.4866882941335496 : k=  1, dist=euclidean, kernel=tricube 
0.4866882941335496 : k=  1, dist=euclidean, kernel=triangular
0.4866882941335496 : k=  1, dist=euclidean, kernel=quartic 
0.4866882941335496 : k=  1, dist=euclidean, kernel=epanechnikov
0.4866882941335496 : k=  1, dist=euclidean, kernel=cosine  
0.4864485117605293 : k= 16, dist=chebyshev, kernel=triangular
0.4862753151603033 : k=  4, dist=euclidean, kernel=triangular
0.4862753151603033 : k=  4, dist=euclidean, kernel=epanechnikov
0.48567677023789574 : k=  3, dist=euclidean, kernel=quartic 
0.48550512451454136 : k=  4, dist=euclidean, kernel=triweight
0.4821416332174967 : k=  4, dist=manhattan, kernel=cosine  
0.4819481382978723 : k= 16, dist=chebyshev, kernel=epanechnikov
0.48063741832244294 : k= 56, dist=chebyshev, kernel=cosine  
0.48063741832244294 : k= 46, dist=chebyshev, kernel=cosine  
0.48063741832244294 : k= 37, dist=chebyshev, kernel=cosine  
0.48063741832244294 : k= 29, dist=chebyshev, kernel=cosine  
0.48063741832244294 : k= 22, dist=chebyshev, kernel=cosine  
0.4806341268253651 : k=  7, dist=chebyshev, kernel=uniform 
0.47804622949604875 : k=  7, dist=chebyshev, kernel=epanechnikov
0.4779586290627128 : k=  4, dist=chebyshev, kernel=uniform 
0.477930525751073 : k=  7, dist=euclidean, kernel=quartic 
0.4763582842724979 : k= 11, dist=euclidean, kernel=triweight
0.47630963827899636 : k=  4, dist=manhattan, kernel=epanechnikov
0.47533630019217155 : k=  3, dist=chebyshev, kernel=uniform 
0.47533630019217155 : k=  3, dist=chebyshev, kernel=epanechnikov
0.47533630019217155 : k=  3, dist=chebyshev, kernel=cosine  
0.47523436473933245 : k=  4, dist=chebyshev, kernel=triweight
0.4750926622832555 : k=  7, dist=euclidean, kernel=triangular
0.47500801268534604 : k=  4, dist=chebyshev, kernel=epanechnikov
0.47500801268534604 : k=  4, dist=chebyshev, kernel=cosine  
0.4747197515653744 : k= 16, dist=chebyshev, kernel=cosine  
0.47442237535468174 : k=  4, dist=chebyshev, kernel=tricube 
0.47442237535468174 : k=  4, dist=chebyshev, kernel=quartic 
0.4744122290493258 : k= 11, dist=chebyshev, kernel=triangular
0.47209796500280043 : k=  7, dist=euclidean, kernel=triweight
0.47164396495764555 : k=  7, dist=chebyshev, kernel=triweight
0.47040240483620954 : k=  3, dist=chebyshev, kernel=triangular
0.4700742123017297 : k=  4, dist=chebyshev, kernel=triangular
0.4697738453472756 : k=  3, dist=chebyshev, kernel=triweight
0.46905258122928695 : k=  3, dist=chebyshev, kernel=tricube 
0.46905258122928695 : k=  3, dist=chebyshev, kernel=quartic 
0.46130179137550875 : k=  7, dist=chebyshev, kernel=cosine  
0.4563447497719823 : k=  2, dist=chebyshev, kernel=uniform 
0.4563447497719823 : k=  2, dist=chebyshev, kernel=triweight
0.4563447497719823 : k=  2, dist=chebyshev, kernel=tricube 
0.4563447497719823 : k=  2, dist=chebyshev, kernel=triangular
0.4563447497719823 : k=  2, dist=chebyshev, kernel=quartic 
0.4563447497719823 : k=  2, dist=chebyshev, kernel=epanechnikov
0.4563447497719823 : k=  2, dist=chebyshev, kernel=cosine  
0.4563447497719823 : k=  1, dist=chebyshev, kernel=uniform 
0.4563447497719823 : k=  1, dist=chebyshev, kernel=triweight
0.4563447497719823 : k=  1, dist=chebyshev, kernel=tricube 
0.4563447497719823 : k=  1, dist=chebyshev, kernel=triangular
0.4563447497719823 : k=  1, dist=chebyshev, kernel=quartic 
0.4563447497719823 : k=  1, dist=chebyshev, kernel=epanechnikov
0.4563447497719823 : k=  1, dist=chebyshev, kernel=cosine  
0.4515123532603772 : k=  7, dist=chebyshev, kernel=tricube 
0.45085237805733525 : k=  7, dist=chebyshev, kernel=triangular
0.4507424122504196 : k=  7, dist=chebyshev, kernel=quartic 
0.44960576152840337 : k=  4, dist=euclidean, kernel=uniform 
